,sexo,qtd_filhos,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,posse_de_imovel_Y,posse_de_veiculo_Y
576,0,0,1,0,0,1,2.0,False,1,0
577,0,0,1,0,0,1,2.0,False,1,0
578,0,0,1,0,0,1,2.0,False,1,0
579,0,0,1,0,0,1,2.0,False,1,0
580,0,0,1,0,0,1,2.0,False,1,0
581,0,0,1,0,0,1,2.0,False,1,0
582,0,0,1,0,0,1,2.0,False,1,0
583,0,1,1,0,0,0,3.0,False,0,1
584,0,0,1,0,0,0,2.0,False,1,0
585,0,0,1,0,0,0,2.0,False,1,0
586,0,0,1,0,0,0,2.0,False,1,0
587,0,0,1,0,0,0,2.0,False,1,0
588,0,0,1,1,0,0,2.0,False,1,1
589,0,0,1,1,0,0,2.0,False,1,1
590,0,0,1,0,0,1,2.0,False,1,0
591,0,0,1,0,0,1,2.0,False,1,0
592,0,0,1,0,0,1,2.0,False,1,0
593,0,0,1,0,0,1,2.0,False,1,0
594,0,0,1,0,0,1,2.0,False,1,0
595,0,0,1,0,0,1,2.0,False,1,0
596,0,0,1,0,0,1,2.0,False,1,0
597,0,0,1,0,0,1,2.0,False,1,0
598,0,1,1,0,1,0,3.0,False,1,1
599,1,0,1,0,0,0,2.0,False,1,1
600,1,0,1,0,0,0,2.0,False,1,1
601,1,0,1,0,0,0,2.0,False,1,1
602,1,0,1,0,0,0,2.0,False,1,1
603,1,0,1,0,0,0,2.0,False,1,1
604,1,0,1,0,0,0,2.0,False,1,1
605,1,2,1,1,1,0,4.0,False,1,1
606,1,2,1,1,1,0,4.0,False,1,1
607,1,0,1,0,0,0,2.0,False,1,1
608,1,0,1,0,0,0,2.0,False,1,1
609,1,0,1,0,0,0,2.0,False,1,1
610,1,0,1,0,0,0,2.0,False,1,1
611,1,1,1,1,0,0,3.0,False,1,1
612,1,1,1,1,0,0,3.0,False,1,1
613,1,1,1,1,0,0,3.0,False,1,1
614,0,0,1,0,0,0,1.0,False,1,1
615,1,1,1,0,0,0,3.0,False,1,1
616,1,1,1,0,0,0,3.0,False,1,1
617,1,1,1,0,0,0,3.0,False,1,1
618,1,1,1,0,0,0,3.0,False,1,1
619,1,1,1,0,0,0,3.0,False,1,1
620,1,1,1,0,0,0,3.0,False,1,1
621,1,1,1,0,0,0,3.0,False,1,1
622,1,1,1,0,0,0,3.0,False,1,1
623,0,0,1,0,0,0,2.0,False,1,0
624,0,0,1,0,0,0,2.0,False,1,0
625,0,2,1,0,0,0,4.0,True,0,1
626,0,2,1,0,0,0,4.0,False,0,1
627,0,2,1,0,0,0,4.0,True,0,1
628,0,0,1,0,1,1,1.0,False,1,1
629,1,0,1,0,1,0,2.0,False,1,1
630,1,0,1,0,1,0,2.0,False,1,1
631,1,0,1,0,1,0,2.0,False,1,1
632,0,0,1,0,0,1,2.0,False,1,1
633,0,0,1,0,0,1,2.0,False,1,1
634,0,0,1,0,0,1,2.0,False,1,1
635,1,1,1,0,0,1,3.0,False,1,1
636,1,1,1,0,0,1,3.0,False,1,1
637,1,1,1,0,0,1,3.0,False,1,1
638,0,1,1,0,0,1,3.0,False,0,0
639,1,1,1,0,0,0,3.0,False,1,1
640,1,1,1,0,0,0,3.0,False,1,1
641,0,0,1,0,0,0,2.0,False,1,0
642,0,0,1,0,0,0,2.0,False,1,0
643,0,1,1,0,0,0,3.0,False,1,0
644,0,2,1,0,0,0,4.0,False,1,0
645,0,2,1,0,0,0,4.0,False,1,0
646,0,2,1,0,0,0,4.0,False,1,0
647,0,0,1,0,1,0,1.0,False,1,0
648,0,0,1,0,1,0,1.0,False,1,0
649,0,0,1,0,1,0,1.0,False,1,0
650,0,0,1,0,0,0,2.0,False,1,0
651,0,0,1,0,0,0,2.0,False,1,0
652,0,0,1,0,0,0,2.0,False,1,0
653,0,0,1,0,1,0,2.0,False,1,0
654,0,0,1,0,1,0,2.0,False,1,0
655,0,0,1,0,1,0,2.0,False,1,0
656,0,0,1,0,0,0,1.0,False,1,0
657,0,0,1,0,0,0,2.0,False,1,1
658,0,0,1,0,0,0,2.0,False,1,1
659,0,0,1,0,0,0,2.0,False,1,1
660,0,0,1,0,0,0,2.0,False,1,1
661,0,0,1,0,0,0,2.0,False,1,1
662,0,0,1,0,0,0,2.0,False,1,1
663,0,0,1,0,1,0,2.0,False,0,0
664,1,1,1,1,1,0,3.0,False,0,0
665,1,1,1,1,1,0,3.0,False,0,0
666,1,0,1,0,0,0,1.0,False,0,1
667,1,2,1,0,0,0,4.0,False,1,1
668,1,2,1,0,0,0,4.0,False,1,1
669,1,2,1,0,0,0,4.0,False,1,1
670,1,2,1,0,0,0,4.0,False,1,1
671,1,2,1,0,0,0,4.0,False,1,1
672,1,0,1,0,0,0,2.0,False,1,1
673,1,0,1,0,0,1,2.0,False,1,1
674,1,0,1,0,0,0,2.0,False,1,1
675,1,0,1,0,0,0,2.0,False,1,1
676,1,0,1,0,0,0,2.0,False,1,1
677,1,0,1,1,1,1,1.0,False,1,1
678,0,2,1,0,0,0,4.0,False,1,1
679,0,2,1,0,0,0,4.0,False,1,1
680,1,0,1,0,1,0,2.0,False,0,1
681,1,0,1,0,1,0,2.0,False,0,1
682,1,0,1,0,1,0,2.0,False,0,1
683,1,2,1,1,1,0,4.0,False,1,0
684,1,2,1,1,1,0,4.0,False,1,0
685,0,0,1,0,0,1,2.0,False,1,0
686,0,0,1,0,0,1,2.0,False,1,0
687,0,0,1,0,0,1,2.0,False,1,0
688,0,0,1,0,0,1,2.0,False,1,0
689,0,0,1,0,0,1,2.0,False,1,0
690,0,0,1,0,0,1,2.0,False,1,0
691,0,0,1,1,0,0,2.0,False,1,0
692,0,0,1,1,0,0,2.0,False,1,0
693,0,0,1,1,0,0,2.0,False,1,0
694,0,0,1,1,0,0,2.0,False,1,0
695,0,0,1,1,0,0,2.0,False,1,0
696,1,0,1,1,1,0,2.0,False,1,1
697,1,0,1,1,1,0,2.0,False,1,1
698,0,0,1,0,1,0,2.0,False,1,1
699,0,0,1,0,1,0,2.0,False,1,1
700,0,0,1,0,1,0,2.0,False,1,1
701,0,0,1,0,0,0,2.0,False,1,0
702,0,1,1,0,0,0,2.0,False,1,1
703,0,1,1,0,0,0,2.0,False,1,1
704,0,1,1,0,0,0,2.0,False,1,1
705,1,0,1,1,1,0,1.0,False,1,0
706,1,0,1,1,1,0,1.0,False,1,0
707,1,0,1,1,1,0,1.0,False,1,0
708,0,1,1,0,0,1,3.0,False,1,1
709,0,0,1,0,0,0,2.0,False,1,0
710,1,0,1,0,0,1,2.0,False,0,0
711,0,1,1,0,0,0,3.0,False,1,0
712,0,1,1,0,0,0,3.0,False,1,0
713,0,1,1,0,0,0,3.0,False,1,0
714,0,0,1,0,0,1,2.0,False,1,0
715,0,0,1,0,0,1,2.0,False,1,0
716,0,0,1,0,0,1,2.0,False,1,0
717,0,0,1,0,0,1,2.0,False,1,0
718,0,0,1,0,0,1,2.0,False,1,0
719,0,0,1,0,0,1,2.0,False,1,0
720,0,2,1,1,0,1,4.0,False,1,0
721,0,2,1,1,0,1,4.0,False,1,0
722,0,2,1,1,0,1,4.0,False,1,0
723,0,0,1,0,0,0,2.0,False,1,1
724,0,0,1,0,0,0,2.0,False,1,1
725,0,0,1,0,0,0,2.0,False,1,1
726,0,0,1,0,0,0,2.0,False,1,1
727,0,0,1,0,0,0,2.0,False,1,1
728,0,0,1,0,0,0,2.0,False,1,1
729,0,0,1,0,0,0,2.0,False,1,1
730,0,0,1,0,0,0,2.0,False,1,1
731,1,2,1,1,0,0,4.0,False,1,1
732,0,0,1,0,0,0,2.0,False,1,0
733,0,0,1,0,0,0,2.0,False,1,1
734,0,0,1,0,0,1,2.0,False,1,1
735,0,1,1,0,0,1,3.0,False,1,0
736,0,1,1,0,0,1,3.0,False,1,0
737,0,1,1,0,0,1,3.0,False,1,0
738,0,0,1,0,0,0,2.0,False,1,0
739,0,0,1,0,0,0,2.0,False,1,0
740,0,0,1,0,0,0,2.0,False,1,0
741,0,0,1,0,0,0,2.0,False,1,0
742,0,1,1,0,0,0,3.0,False,1,1
743,1,1,1,0,1,1,3.0,False,1,1
744,1,1,1,0,1,1,3.0,True,1,1
745,1,1,1,0,1,1,3.0,False,1,1
746,1,1,1,0,1,1,3.0,False,1,1
747,1,1,1,0,1,1,3.0,False,1,1
748,1,1,1,0,1,1,3.0,False,1,1
749,1,1,1,0,1,1,3.0,False,1,1
750,0,0,1,0,1,0,2.0,False,1,0
751,0,0,1,0,1,0,2.0,False,1,0
752,0,0,1,0,1,0,2.0,False,1,0
753,0,0,1,0,0,1,2.0,False,1,0
754,0,0,1,0,0,1,2.0,False,1,0
755,0,0,1,0,0,1,2.0,False,1,0
756,0,0,1,0,0,1,2.0,False,1,0
757,0,0,1,0,0,1,2.0,False,1,0
758,1,0,1,0,1,1,2.0,False,1,1
759,1,0,1,0,1,1,2.0,False,1,1
760,0,0,1,0,0,0,2.0,False,1,1
761,0,0,1,0,0,0,2.0,False,1,1
762,0,0,1,0,0,1,1.0,False,0,0
763,0,0,1,0,0,1,1.0,True,0,0
764,0,2,1,0,0,1,4.0,False,1,1
765,0,2,1,0,0,1,4.0,False,1,1
766,0,0,1,0,0,0,1.0,False,0,0
767,0,0,1,0,0,0,1.0,False,0,0
768,0,0,1,0,0,0,1.0,False,0,0
769,0,0,1,0,0,0,1.0,False,0,0
770,0,0,1,0,0,0,1.0,False,0,0
771,0,0,1,0,0,0,1.0,False,0,0
772,0,0,1,0,0,0,2.0,False,0,0
773,0,1,1,0,0,0,3.0,False,1,1
774,0,1,1,0,0,0,3.0,False,1,1
775,0,1,1,0,0,0,3.0,False,1,1
776,0,1,1,0,0,0,3.0,False,1,1
777,0,1,1,0,0,0,3.0,False,1,1
778,0,1,1,0,0,0,3.0,False,1,1
779,0,1,1,0,0,0,3.0,False,1,1
780,0,1,1,0,0,0,3.0,False,1,1
781,1,0,1,0,0,0,2.0,False,1,1
782,1,0,1,0,0,0,2.0,False,1,1
783,1,0,1,0,0,0,2.0,False,1,1
784,0,0,1,0,0,1,2.0,False,0,0
785,0,1,1,0,0,0,3.0,False,1,0
786,1,0,1,0,0,1,2.0,False,1,1
787,1,0,1,0,0,1,2.0,False,1,1
788,1,0,1,0,0,0,1.0,False,1,1
789,1,0,1,0,0,0,2.0,False,1,0
790,0,0,1,1,0,0,1.0,False,1,0
791,0,0,1,0,0,0,2.0,False,1,0
792,0,0,1,0,0,0,2.0,False,1,0
793,0,0,1,0,0,0,2.0,False,1,0
794,0,0,1,0,0,0,2.0,False,1,0
795,0,0,1,0,0,0,2.0,False,1,0
796,0,0,1,0,0,0,2.0,False,1,0
797,0,0,1,0,0,0,2.0,False,1,0
798,0,0,1,0,0,0,2.0,False,1,0
799,0,0,1,0,0,0,2.0,False,1,0
800,0,0,1,0,0,1,2.0,False,1,1
801,0,0,1,0,0,1,2.0,False,1,1
802,0,0,1,0,0,1,2.0,False,1,1
803,0,0,1,0,0,1,2.0,False,1,1
804,0,0,1,0,0,1,2.0,False,1,1
805,0,0,1,0,0,1,2.0,False,1,1
806,0,0,1,0,0,1,2.0,False,1,1
807,0,0,1,0,0,1,2.0,False,1,1
808,0,0,1,0,0,1,2.0,False,1,1
809,0,0,1,0,0,1,2.0,False,1,1
810,0,0,1,0,1,1,2.0,False,1,1
811,0,0,1,0,1,1,2.0,False,1,1
812,0,0,1,0,1,1,2.0,False,1,1
813,0,0,1,0,1,1,2.0,False,1,1
814,1,2,1,0,0,0,4.0,False,1,1
815,1,2,1,0,0,0,4.0,False,1,1
816,1,2,1,0,0,0,4.0,False,1,1
817,0,0,1,0,0,1,2.0,False,1,0
818,0,1,1,0,1,0,3.0,False,1,0
819,0,0,1,0,0,0,2.0,False,1,0
820,0,0,1,0,0,0,2.0,False,1,0
821,0,0,1,0,0,0,2.0,False,1,0
822,0,0,1,0,0,0,2.0,False,1,0
823,0,0,1,0,0,0,2.0,False,1,0
824,0,0,1,0,0,0,2.0,False,1,0
825,0,0,1,0,0,0,2.0,False,1,0
826,0,1,1,0,0,0,3.0,False,1,0
827,0,0,1,0,0,0,2.0,False,1,0
828,0,0,1,0,0,0,2.0,False,1,0
829,0,0,1,0,0,0,2.0,False,1,0
830,1,0,1,0,0,0,1.0,False,1,0
831,1,1,1,0,0,0,3.0,False,1,1
832,1,1,1,0,0,0,3.0,False,1,1
833,0,1,1,0,1,0,3.0,False,1,0
834,0,1,1,0,1,0,3.0,False,1,0
835,0,1,1,0,1,0,3.0,False,1,0
836,0,1,1,0,1,0,3.0,False,1,0
837,0,0,1,0,1,0,1.0,False,1,0
838,0,1,1,0,1,0,3.0,False,1,0
839,0,1,1,0,1,0,3.0,False,1,0
840,0,0,1,0,0,0,2.0,False,1,1
841,0,0,1,0,1,0,2.0,False,1,0
842,0,0,1,0,1,0,2.0,False,1,0
843,0,0,1,0,1,0,2.0,False,1,0
844,0,0,1,0,1,0,2.0,False,1,0
845,0,0,1,0,1,0,2.0,False,1,0
846,0,0,1,0,1,0,2.0,False,1,0
847,1,1,1,1,1,0,3.0,False,1,1
848,0,0,1,0,0,0,1.0,False,0,0
849,0,0,1,1,1,0,2.0,True,1,1
850,0,0,1,1,1,0,2.0,False,1,1
851,0,0,1,1,1,0,2.0,True,1,1
852,0,0,1,1,1,0,2.0,True,1,1
853,0,0,1,0,0,0,2.0,False,0,0
854,0,0,1,0,0,0,2.0,False,0,0
855,0,0,1,0,0,0,1.0,False,0,0
856,0,0,1,0,0,0,1.0,False,0,0
857,0,0,1,0,0,0,1.0,False,0,0
858,1,0,1,0,1,0,2.0,False,1,1
859,0,0,1,0,1,0,1.0,False,0,0
860,0,0,1,0,1,0,1.0,False,0,0
861,0,0,1,0,0,0,2.0,False,1,1
862,1,0,1,0,0,0,2.0,False,1,0
863,1,1,1,0,0,0,3.0,False,1,1
864,1,1,1,0,0,0,3.0,False,1,1
865,1,1,1,0,0,0,3.0,False,1,1
866,1,1,1,0,1,0,3.0,False,1,1
867,1,1,1,0,1,0,3.0,False,1,1
868,1,1,1,0,1,0,3.0,False,1,1
869,1,0,1,0,0,0,1.0,False,0,1
870,0,2,1,0,0,0,4.0,False,1,0
871,0,1,1,0,0,0,3.0,False,1,0
872,0,1,1,0,0,0,3.0,False,1,0
873,0,1,1,0,0,0,3.0,False,1,0
874,0,0,1,0,0,0,2.0,False,1,0
875,0,0,1,0,0,0,2.0,False,1,0
876,0,0,1,0,0,0,2.0,False,1,0
877,0,0,1,0,0,0,2.0,False,1,0
878,0,0,1,0,0,0,2.0,False,1,0
879,0,0,1,0,0,0,2.0,False,1,0
880,0,0,1,0,0,0,2.0,False,1,0
881,0,0,1,0,0,0,2.0,False,1,0
882,0,0,1,0,0,0,2.0,False,1,0
883,0,0,1,0,0,0,2.0,False,1,0
884,0,0,1,0,0,0,2.0,False,1,0
885,0,0,1,0,0,0,2.0,False,1,0
886,0,0,1,0,0,0,2.0,False,1,0
887,0,0,1,0,0,0,1.0,False,0,0
888,0,0,1,0,0,0,1.0,False,0,0
889,0,1,1,0,0,0,3.0,False,1,1
890,0,1,1,0,0,0,3.0,False,1,1
891,0,1,1,0,0,0,3.0,False,1,1
892,1,0,1,0,0,0,1.0,False,1,1
893,1,0,1,0,0,0,1.0,False,1,1
894,1,0,1,0,0,0,1.0,False,1,1
895,1,0,1,0,0,0,1.0,False,1,1
896,1,0,1,0,0,0,1.0,False,1,1
897,1,0,1,0,0,0,1.0,False,1,1
898,0,1,1,0,0,0,3.0,False,1,0
899,0,2,1,0,0,0,4.0,False,1,0
900,0,1,1,0,0,1,3.0,False,1,1
901,0,1,1,0,0,1,3.0,False,1,1
902,1,0,1,0,0,0,2.0,False,1,0
903,1,0,1,0,0,0,2.0,False,1,0
904,0,0,1,0,0,0,2.0,False,1,0
905,0,0,1,0,0,0,2.0,False,1,0
906,0,0,1,0,0,0,2.0,False,1,0
907,0,0,1,0,0,0,2.0,False,1,0
908,0,0,1,0,0,0,2.0,False,1,0
909,0,0,1,0,0,0,2.0,False,1,0
910,0,0,1,0,0,0,2.0,False,1,0
911,1,3,1,0,0,0,5.0,False,1,1
912,1,3,1,0,0,0,5.0,False,1,1
913,1,3,1,0,0,0,5.0,False,1,1
914,1,3,1,0,0,0,5.0,False,1,1
915,0,0,1,1,1,0,2.0,False,0,0
916,1,0,1,0,0,0,2.0,False,0,1
917,1,0,1,0,0,0,2.0,False,0,1
918,1,0,1,0,0,0,2.0,False,0,1
919,1,0,1,0,0,0,2.0,False,0,1
920,1,0,1,0,0,0,2.0,False,0,1
921,1,0,1,0,0,0,2.0,False,0,1
922,1,0,1,0,0,0,2.0,False,1,0
923,1,0,1,0,0,0,2.0,False,1,0
924,1,0,1,0,0,0,2.0,False,1,0
925,0,0,1,0,0,1,2.0,False,1,0
926,0,0,1,0,0,1,2.0,False,1,0
927,0,0,1,0,0,1,2.0,False,1,0
928,0,0,1,0,0,1,2.0,False,1,0
929,0,0,1,0,0,1,2.0,False,1,0
930,0,1,1,0,0,0,3.0,False,1,0
931,0,1,1,0,0,0,3.0,False,1,0
932,0,1,1,0,0,0,3.0,False,1,0
933,0,1,1,0,0,0,3.0,True,1,0
934,0,1,1,0,0,0,3.0,False,1,0
935,0,1,1,0,0,0,3.0,False,1,0
936,0,1,1,0,0,0,3.0,True,1,0
937,0,0,1,0,0,0,1.0,False,1,0
938,0,0,1,0,0,0,1.0,False,1,0
939,0,0,1,0,0,0,1.0,False,1,0
940,0,0,1,0,0,0,1.0,False,1,0
941,0,0,1,0,0,0,1.0,False,1,0
942,0,0,1,0,0,0,1.0,False,1,0
943,0,0,1,1,1,0,2.0,False,1,0
944,0,0,1,1,1,0,2.0,False,1,0
945,0,0,1,1,1,0,2.0,False,1,0
946,0,0,1,1,1,0,2.0,False,1,0
947,0,0,1,1,1,0,2.0,False,1,0
948,0,0,1,1,1,0,2.0,False,1,0
949,0,0,1,0,0,0,1.0,False,1,0
950,1,1,1,0,0,0,3.0,False,1,0
951,1,1,1,0,0,0,3.0,False,1,0
952,1,1,1,0,0,0,3.0,False,1,0
953,1,1,1,0,0,0,3.0,False,1,0
954,1,1,1,0,0,0,3.0,False,1,0
955,1,1,1,0,0,0,3.0,False,1,0
956,1,1,1,0,0,0,3.0,False,1,0
957,0,0,1,1,1,0,2.0,False,1,0
958,0,0,1,0,0,0,2.0,False,1,0
959,0,0,1,0,1,0,2.0,False,1,0
960,0,1,1,0,0,0,3.0,False,0,1
961,0,1,1,0,0,0,3.0,False,0,1
962,0,1,1,0,0,0,3.0,False,0,1
963,0,0,1,0,1,1,2.0,False,1,0
964,0,0,1,0,1,1,2.0,False,1,0
965,0,0,1,0,1,1,2.0,False,1,0
966,0,0,1,0,1,1,2.0,False,1,0
967,0,0,1,0,1,1,2.0,False,1,0
968,0,0,1,0,1,1,2.0,False,1,0
969,0,0,1,0,1,1,2.0,False,1,0
970,0,0,1,0,1,1,2.0,False,1,0
971,0,1,1,0,0,0,3.0,False,1,0
972,0,1,1,0,0,0,3.0,False,1,0
973,1,4,1,0,0,0,6.0,False,1,1
974,0,0,1,0,0,0,2.0,False,1,0
975,0,0,1,0,0,0,2.0,False,1,0
976,0,0,1,0,1,0,2.0,False,1,0
977,0,0,1,0,1,0,2.0,False,1,0
978,0,0,1,0,1,0,2.0,False,1,0
979,0,0,1,0,0,1,2.0,False,0,0
980,0,0,1,0,0,1,2.0,False,0,0
981,0,0,1,0,0,1,2.0,False,0,0
982,0,0,1,0,0,1,2.0,False,0,0
983,0,0,1,0,0,1,2.0,False,0,0
984,0,0,1,0,0,0,1.0,False,1,0
985,1,0,1,0,0,0,2.0,False,1,0
986,0,1,1,0,0,0,3.0,False,0,1
987,0,1,1,0,0,0,3.0,False,0,1
988,0,1,1,0,0,0,3.0,False,0,1
989,0,0,1,0,0,0,2.0,False,1,0
990,0,0,1,0,0,0,2.0,False,1,0
991,0,0,1,0,0,0,2.0,False,1,0
992,0,0,1,0,0,0,2.0,False,1,0
993,0,0,1,0,0,0,2.0,False,1,0
994,0,0,1,0,0,0,2.0,False,1,0
995,1,1,1,0,0,0,2.0,False,1,1
996,1,0,1,0,0,0,2.0,False,1,0
997,1,0,1,1,1,0,2.0,False,1,1
998,0,2,1,0,1,1,4.0,False,1,0
999,0,2,1,0,1,1,4.0,False,1,0
1000,1,0,1,0,0,0,2.0,False,0,0
1001,1,0,1,0,0,0,2.0,False,0,0
1002,1,0,1,0,0,0,2.0,False,0,0
1003,0,0,1,0,0,0,2.0,False,1,0
1004,0,0,1,0,1,0,2.0,False,1,1
1005,0,0,1,0,1,0,2.0,False,1,1
1006,0,0,1,0,1,0,2.0,False,1,1
1007,0,0,1,0,1,0,2.0,False,1,1
1008,0,0,1,0,1,0,2.0,False,1,0
1009,0,0,1,0,1,0,2.0,False,1,0
1010,1,1,1,0,0,0,3.0,False,1,1
1011,0,0,1,0,0,0,2.0,False,1,1
1012,0,3,1,0,0,0,5.0,False,1,1
1013,0,0,1,0,0,1,1.0,True,1,1
1014,0,0,1,0,0,1,1.0,True,1,1
1015,1,0,1,0,0,0,2.0,False,1,0
1016,1,0,1,0,0,0,2.0,False,1,0
1017,1,0,1,0,0,0,2.0,False,1,0
1018,1,0,1,0,0,0,2.0,False,1,0
1019,0,0,1,0,0,1,2.0,False,1,0
1020,0,0,1,0,0,1,2.0,False,1,0
1021,0,0,1,0,0,1,2.0,False,1,0
1022,1,1,1,0,0,0,3.0,False,1,1
1023,1,1,1,0,0,0,3.0,False,1,1
1024,1,1,1,0,0,0,3.0,False,1,1
1025,1,1,1,1,0,0,3.0,False,1,0
1026,1,1,1,1,0,0,3.0,False,1,0
1027,1,1,1,1,0,0,3.0,False,1,0
1028,1,1,1,1,0,0,3.0,False,1,0
1029,1,1,1,1,0,0,3.0,False,1,0
1030,1,1,1,1,0,0,3.0,False,1,0
1031,1,1,1,1,0,0,3.0,False,1,0
1032,1,1,1,1,0,0,3.0,False,1,0
1033,1,1,1,1,0,0,3.0,False,1,0
1034,1,1,1,1,0,0,3.0,False,1,0
1035,1,0,1,0,0,0,1.0,False,1,0
1036,1,0,1,0,0,0,1.0,False,1,0
1037,1,0,1,0,0,0,1.0,False,1,0
1038,1,0,1,0,0,0,1.0,False,1,0
1039,1,1,1,0,0,0,3.0,False,1,1
1040,0,1,1,0,1,1,2.0,False,1,0
1041,0,1,1,0,1,1,2.0,False,1,0
1042,0,1,1,0,1,1,2.0,False,1,0
1043,0,1,1,1,0,0,3.0,False,1,1
1044,0,1,1,1,0,0,3.0,False,1,1
1045,0,1,1,1,0,0,3.0,False,1,1
1046,0,1,1,1,0,0,3.0,False,1,1
1047,0,1,1,1,0,0,3.0,False,1,1
1048,0,2,1,0,0,1,4.0,False,1,0
1049,0,2,1,0,0,1,4.0,False,1,0
1050,0,0,1,0,1,0,2.0,False,1,1
1051,0,1,1,0,0,0,3.0,False,1,1
1052,0,1,1,0,0,0,3.0,False,1,1
1053,0,1,1,0,0,0,3.0,False,1,1
1054,0,1,1,0,0,0,3.0,False,1,1
1055,0,1,1,0,0,0,3.0,False,1,1
1056,0,1,1,0,0,1,3.0,False,1,1
1057,0,1,1,0,0,1,3.0,False,1,1
1058,0,0,1,0,0,0,1.0,False,1,0
1059,0,1,1,0,0,1,3.0,False,1,0
1060,0,1,1,0,0,1,3.0,False,1,0
1061,0,1,1,0,0,1,3.0,False,1,0
1062,0,1,1,0,0,1,3.0,False,1,0
1063,0,1,1,0,0,1,3.0,False,1,0
1064,0,1,1,0,0,1,3.0,False,1,0
1065,0,1,1,0,0,1,3.0,False,1,0
1066,0,1,1,0,0,1,3.0,False,1,0
1067,0,0,1,0,0,0,2.0,False,0,0
1068,0,0,1,0,0,0,2.0,False,0,0
1069,0,0,1,0,0,0,2.0,False,0,0
1070,0,0,1,0,0,0,2.0,False,0,0
1071,0,0,1,0,0,0,2.0,False,1,0
1072,0,0,1,0,0,0,2.0,False,1,0
1073,0,0,1,0,0,0,2.0,False,1,0
1074,0,0,1,0,0,0,2.0,False,1,0
1075,0,0,1,0,0,0,2.0,False,1,0
1076,0,2,1,0,0,0,4.0,False,1,1
1077,0,2,1,0,0,0,4.0,False,1,1
1078,0,2,1,0,0,0,4.0,False,1,1
1079,0,0,1,0,0,0,2.0,False,1,0
1080,0,0,1,0,0,0,2.0,False,1,0
1081,0,0,1,0,0,0,2.0,False,1,0
1082,0,0,1,0,0,0,2.0,False,1,0
1083,0,0,1,0,0,0,2.0,False,1,0
1084,0,0,1,0,0,0,2.0,True,1,0
1085,0,1,1,0,1,1,3.0,False,1,1
1086,0,1,1,0,1,1,3.0,False,1,1
1087,0,1,1,0,1,1,3.0,False,1,1
1088,0,1,1,0,1,1,3.0,False,1,1
1089,0,1,1,0,1,1,3.0,False,1,1
1090,0,0,1,0,0,0,2.0,False,1,0
1091,0,0,1,0,0,0,2.0,False,1,0
1092,0,0,1,0,0,1,2.0,False,1,0
1093,0,0,1,0,0,1,2.0,False,1,0
1094,0,0,1,0,0,1,2.0,False,1,0
1095,0,0,1,0,0,1,2.0,False,1,0
1096,0,0,1,0,0,1,2.0,False,1,0
1097,0,1,1,0,0,0,3.0,False,1,0
1098,0,1,1,0,0,0,3.0,False,1,0
1099,0,1,1,0,0,0,3.0,False,1,0
1100,0,1,1,0,0,0,3.0,False,1,0
1101,0,1,1,0,1,1,2.0,False,1,1
1102,0,1,1,0,1,1,2.0,False,1,1
1103,0,1,1,0,1,1,2.0,False,1,1
1104,0,1,1,0,1,1,2.0,False,1,1
1105,0,1,1,0,1,1,2.0,False,1,1
1106,0,1,1,0,1,1,2.0,False,1,1
1107,0,1,1,0,1,1,2.0,False,1,1
1108,0,1,1,0,1,1,2.0,False,1,1
1109,0,1,1,0,1,1,2.0,False,1,1
1110,0,1,1,0,1,1,2.0,False,1,1
1111,1,2,1,0,0,0,4.0,False,1,0
1112,1,2,1,0,1,0,4.0,False,0,1
1113,1,2,1,0,1,0,4.0,False,0,1
1114,1,2,1,0,1,0,4.0,False,0,1
1115,1,2,1,0,1,0,4.0,False,0,1
1116,0,0,1,0,0,0,2.0,False,1,1
1117,0,0,1,0,0,0,2.0,False,1,1
1118,0,0,1,0,0,0,2.0,False,1,1
1119,0,0,1,0,0,0,2.0,False,1,1
1120,0,0,1,0,0,0,2.0,False,1,0
1121,0,0,1,0,0,0,2.0,False,1,0
1122,0,0,1,0,0,0,2.0,False,1,0
1123,0,0,1,0,0,0,2.0,False,1,0
1124,1,0,1,0,0,0,2.0,False,1,1
1125,0,1,1,0,1,0,3.0,False,0,1
1126,0,1,1,0,1,0,3.0,False,0,1
1127,0,0,1,0,1,0,2.0,False,1,0
1128,0,0,1,0,1,0,2.0,False,1,0
1129,0,0,1,0,0,0,2.0,False,1,0
1130,0,0,1,0,0,0,2.0,False,1,0
1131,0,0,1,0,0,0,2.0,False,1,0
1132,0,0,1,0,0,0,2.0,False,1,0
1133,0,0,1,0,0,0,2.0,False,1,0
1134,0,0,1,0,0,0,2.0,False,1,0
1135,0,0,1,0,0,0,2.0,False,1,0
1136,0,0,1,0,0,0,2.0,False,1,1
1137,0,0,1,0,0,0,2.0,False,1,1
1138,0,0,1,0,0,0,2.0,False,1,1
1139,0,0,1,0,0,0,2.0,False,1,1
1140,0,0,1,0,0,0,2.0,False,1,1
1141,0,0,1,0,0,0,1.0,False,1,0
1142,0,0,1,0,0,0,1.0,False,1,0
1143,0,0,1,0,0,0,2.0,True,1,1
1144,0,1,1,0,0,0,3.0,False,0,0
1145,0,1,1,0,0,0,3.0,False,0,0
1146,0,1,1,0,0,0,3.0,False,0,0
1147,1,0,1,0,0,0,2.0,False,1,0
1148,1,1,1,0,0,0,3.0,False,1,1
